cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio
3,3,102.0,3,2,5,1,0,3000.0,800.0,234.0,44
4,0,200.0,5,2,5,1,0,3200.0,0.0,269.0,49
0,0,150.0,3,2,5,0,0,3000.0,0.0,375.0,46
1,1,40.0,1,2,11,1,0,1780.0,800.0,209.0,23
0,0,240.0,3,4,10,0,0,5000.0,1700.0,1000.0,64
0,0,102.0,3,3,7,1,0,3500.0,1270.0,434.0,45
0,0,149.0,3,3,12,0,0,5400.0,2000.0,0.0,69
0,0,300.0,4,2,5,1,0,7182.0,0.0,709.0,108
2,2,75.0,2,2,6,0,1,4200.0,823.0,384.0,56
0,0,48.0,2,1,7,1,0,1723.0,438.0,0.0,22
1,1,58.0,2,1,1,0,0,1232.0,515.0,51.0,16
3,3,59.0,2,1,1,1,0,700.0,430.0,17.0,11
1,1,136.0,3,2,7,1,0,3800.0,2300.0,600.0,49
0,0,35.0,1,1,5,1,1,3200.0,815.0,149.0,41
0,0,103.0,3,2,7,1,0,4400.0,944.0,126.0,56
0,0,129.0,3,2,7,1,0,3400.0,1190.0,811.0,44
0,0,175.0,3,3,8,1,0,3500.0,1700.0,153.0,45
4,0,96.0,3,2,6,1,1,3400.0,750.0,138.0,44
1,1,60.0,2,1,3,1,1,1900.0,700.0,51.0,25
0,0,38.0,1,1,2,1,0,1375.0,335.0,3.0,18
2,2,211.0,3,3,11,0,1,2500.0,900.0,264.0,34
0,0,72.0,2,1,4,1,0,1000.0,650.0,12.0,13
0,0,440.0,1,2,5,1,0,9800.0,1.0,584.0,148
0,0,70.0,3,2,1,1,1,2000.0,500.0,100.0,26
0,0,70.0,1,1,5,1,0,1300.0,0.0,42.0,20
0,0,53.0,2,2,7,1,0,1500.0,412.0,117.0,20
0,0,161.0,2,2,3,1,0,4800.0,2500.0,1125.0,61
0,0,180.0,3,3,3,1,0,3100.0,2200.0,300.0,22
3,3,260.0,2,5,5,1,0,4500.0,0.0,75.0,80
2,2,60.0,2,1,5,0,0,1150.0,0.0,50.0,19
0,0,120.0,1,2,16,1,1,9000.0,1000.0,700.0,115
3,3,36.0,1,1,6,0,0,630.0,375.0,24.0,10
2,2,278.0,4,4,6,1,0,12000.0,2400.0,155.0,160
0,0,113.0,2,2,6,1,0,3000.0,1000.0,50.0,39
0,0,30.0,1,1,1,1,1,3300.0,350.0,0.0,42
0,0,300.0,4,3,5,1,0,4000.0,0.0,283.0,61
4,0,48.0,2,1,4,1,0,820.0,288.0,45.0,11
0,0,524.0,4,5,5,1,1,11050.0,0.0,1167.0,167
0,0,94.0,3,2,5,1,0,2200.0,820.0,350.0,28
0,0,320.0,4,6,4,1,0,15000.0,5400.0,175.0,191
0,0,51.0,2,1,9,1,0,2500.0,450.0,17.0,32
0,0,78.0,2,2,2,1,1,7250.0,1250.0,390.0,92
1,1,40.0,1,1,7,1,0,1080.0,600.0,50.0,14
0,0,360.0,4,4,5,0,0,8000.0,0.0,750.0,121
3,3,47.0,1,1,19,0,0,2630.0,650.0,135.0,39
0,0,45.0,2,1,2,1,0,1650.0,280.0,29.0,21
2,2,30.0,1,1,1,1,0,550.0,100.0,35.0,8
1,1,235.0,4,3,8,0,1,5950.0,2500.0,500.0,77
0,0,142.0,3,4,21,0,0,5440.0,2000.0,400.0,69
0,0,75.0,2,1,2,1,0,3400.0,400.0,84.0,44
1,1,117.0,3,1,2,0,0,3700.0,200.0,103.0,48
0,0,280.0,3,3,5,1,0,3500.0,0.0,2.0,53
0,0,380.0,4,4,6,1,0,10000.0,6000.0,2584.0,127
0,0,133.0,3,3,19,1,1,14000.0,2900.0,898.0,178
3,3,83.0,2,2,7,1,0,1400.0,450.0,67.0,21
0,0,93.0,2,2,11,1,1,3450.0,2400.0,84.0,44
0,0,178.0,3,2,8,1,0,4250.0,1000.0,167.0,54
0,0,53.0,2,1,1,1,0,1250.0,550.0,0.0,16
0,0,165.0,3,3,2,1,0,2700.0,1660.0,767.0,35
0,0,50.0,2,1,14,0,0,1900.0,450.0,0.0,25
0,0,100.0,2,1,5,1,0,3200.0,0.0,67.0,49
0,0,70.0,2,2,5,1,0,2400.0,0.0,67.0,37
0,0,250.0,3,4,5,1,0,4000.0,0.0,500.0,61
4,0,55.0,1,1,6,1,0,700.0,640.0,36.0,9
2,2,294.0,3,4,15,1,0,3600.0,1832.0,543.0,48
3,3,56.0,2,1,2,1,0,800.0,350.0,38.0,12
0,0,220.0,3,4,22,1,0,8000.0,2300.0,834.0,102
1,1,44.0,1,1,5,1,0,1000.0,860.0,57.0,13
2,2,15.0,1,1,3,0,1,1100.0,0.0,0.0,15
1,1,80.0,2,2,2,1,1,2200.0,650.0,67.0,29
0,0,70.0,2,2,6,1,0,2000.0,665.0,0.0,26
0,0,368.0,4,6,3,1,0,7500.0,4448.0,2078.0,96
0,0,35.0,1,1,6,1,1,1660.0,420.0,0.0,22
0,0,292.0,4,4,29,1,0,5000.0,1700.0,686.0,64
4,0,470.0,4,4,15,1,0,11000.0,3800.0,1080.0,140
3,3,68.0,2,2,4,1,0,1700.0,350.0,60.0,25
3,3,83.0,2,2,3,1,0,1900.0,340.0,70.0,28
2,2,70.0,2,2,4,0,1,4700.0,1355.0,250.0,63
1,1,300.0,3,4,5,1,0,13000.0,3500.0,1105.0,168
0,0,62.0,1,1,8,1,0,2792.0,670.0,38.0,36
0,0,75.0,3,2,21,1,0,2900.0,501.0,28.0,37
0,0,75.0,3,1,5,1,0,2470.0,0.0,0.0,38
0,0,72.0,3,2,12,1,0,1830.0,880.0,114.0,24
0,0,160.0,3,3,3,1,0,5000.0,2300.0,92.0,64
0,0,150.0,3,4,5,0,0,3400.0,0.0,0.0,52
0,0,224.0,4,4,2,1,1,9350.0,2900.0,917.0,119
0,0,540.0,4,3,5,1,1,14000.0,1900.0,3534.0,211
1,1,50.0,2,1,11,1,0,1600.0,420.0,13.0,21
1,1,80.0,2,2,5,1,0,1400.0,928.0,59.0,19
2,2,190.0,3,2,6,1,0,4850.0,1500.0,502.0,65
0,0,160.0,3,2,1,1,0,2900.0,1515.0,400.0,37
3,3,92.0,3,1,1,1,0,1800.0,600.0,42.0,27
0,0,30.0,1,1,1,1,0,1550.0,0.0,21.0,20
2,2,268.0,4,4,3,1,0,2700.0,700.0,250.0,45
0,0,40.0,1,1,9,1,0,1300.0,299.0,30.0,17
1,1,186.0,3,1,10,1,0,1500.0,1500.0,364.0,20
0,0,100.0,2,2,5,1,0,4800.0,0.0,321.0,73
0,0,120.0,3,4,15,0,0,4009.0,2011.0,566.0,51
0,0,160.0,2,3,5,1,0,14000.0,1950.0,413.0,178
0,0,224.0,4,5,5,1,0,3800.0,0.0,731.0,58
0,0,33.0,2,1,12,1,0,2000.0,260.0,0.0,26
0,0,360.0,4,5,5,0,1,10000.0,0.0,917.0,151
3,3,444.0,3,6,3,1,0,4500.0,3000.0,959.0,66
0,0,93.0,3,2,7,1,0,2200.0,750.0,84.0,28
0,0,49.0,1,2,1,1,0,1300.0,0.0,0.0,17
0,0,90.0,1,1,1,1,0,1300.0,200.0,67.0,17
3,3,96.0,3,2,4,1,1,3298.0,730.0,70.0,49
3,3,98.0,2,2,2,0,0,1600.0,475.0,70.0,24
0,0,240.0,3,4,5,1,0,6000.0,0.0,325.0,91
2,2,45.0,2,1,4,1,0,850.0,200.0,50.0,12
4,0,50.0,2,1,1,1,0,800.0,0.0,200.0,11
1,1,160.0,3,2,4,1,0,4500.0,1910.0,529.0,58
3,3,67.0,3,2,3,1,0,1230.0,350.0,60.0,18
2,2,205.0,4,2,5,1,0,3990.0,0.0,150.0,66
0,0,25.0,1,1,5,0,0,600.0,0.0,0.0,10
0,0,167.0,3,3,19,1,1,2800.0,1500.0,542.0,36
4,0,50.0,1,1,1,1,0,900.0,650.0,69.0,12
0,0,104.0,2,2,8,1,0,4150.0,1800.0,380.0,53
3,3,40.0,1,1,4,1,0,650.0,200.0,5.0,10
2,2,135.0,4,2,2,1,0,2200.0,600.0,138.0,30
0,0,210.0,3,2,6,1,0,2780.0,0.0,500.0,42
4,0,70.0,2,1,7,1,0,1300.0,700.0,0.0,17
0,0,200.0,3,3,5,1,0,3200.0,1750.0,167.0,41
0,0,300.0,4,4,1,1,0,2500.0,1700.0,917.0,32
1,1,155.0,4,3,3,0,1,8600.0,1450.0,350.0,111
0,0,281.0,4,4,6,1,1,10000.0,0.0,847.0,151
0,0,23.0,1,1,23,1,0,2050.0,383.0,40.0,26
0,0,80.0,1,1,5,1,1,7200.0,1.0,0.0,92
3,3,99.0,3,2,3,1,0,1088.0,1450.0,112.0,16
0,0,239.0,3,3,6,1,0,7000.0,0.0,177.0,106
0,0,356.0,3,4,6,0,0,9000.0,1900.0,709.0,136
0,0,350.0,5,5,6,0,1,10580.0,2300.0,630.0,135
0,0,270.0,4,5,23,1,0,12000.0,3550.0,1720.0,153
0,0,200.0,4,4,1,0,0,3800.0,3200.0,834.0,49
0,0,124.0,3,3,15,1,0,3670.0,1560.0,709.0,47
0,0,202.0,3,4,8,1,1,10250.0,2500.0,834.0,130
0,0,40.0,1,1,2,1,0,3000.0,1200.0,225.0,39
0,0,230.0,2,2,10,1,0,2550.0,2700.0,845.0,33
3,3,45.0,1,1,4,1,0,595.0,300.0,21.0,9
0,0,23.0,1,1,26,1,0,2300.0,472.0,59.0,30
0,0,340.0,4,4,6,1,0,4000.0,0.0,334.0,61
0,0,342.0,5,6,6,0,0,6000.0,0.0,422.0,91
0,0,93.0,2,2,2,1,1,5500.0,1166.0,325.0,70
0,0,174.0,3,4,15,0,0,10400.0,2500.0,817.0,132
1,1,95.0,2,3,6,1,0,2000.0,1300.0,159.0,26
0,0,104.0,2,2,4,0,1,3100.0,930.0,34.0,40
0,0,65.0,1,1,9,0,0,2500.0,1000.0,0.0,32
0,0,90.0,1,1,6,1,0,2200.0,0.0,109.0,34
1,1,104.0,3,2,6,1,0,2500.0,990.0,125.0,33
0,0,78.0,2,2,12,1,0,2700.0,450.0,0.0,35
0,0,140.0,3,2,6,1,0,3200.0,0.0,225.0,49
0,0,50.0,2,2,10,1,0,1900.0,380.0,0.0,25
0,0,270.0,4,3,6,1,0,10900.0,0.0,392.0,164
1,1,131.0,2,1,6,1,0,790.0,600.0,128.0,11
3,3,69.0,2,2,6,1,1,1500.0,573.0,107.0,22
0,0,630.0,4,6,6,0,0,12300.0,0.0,2667.0,185
0,0,140.0,3,3,10,1,0,5100.0,2000.0,167.0,65
0,0,255.0,3,4,9,1,1,5000.0,1650.0,125.0,64
0,0,187.0,4,3,7,1,0,5430.0,2269.0,598.0,69
3,3,120.0,3,2,2,1,0,1020.0,0.0,25.0,15
3,3,50.0,2,1,6,1,0,1000.0,0.0,25.0,18
0,0,190.0,3,3,3,1,0,6300.0,2150.0,459.0,80
0,0,16.0,1,1,1,0,0,980.0,0.0,0.0,13
0,0,92.0,2,1,11,0,0,6860.0,0.0,0.0,87
0,0,56.0,3,1,11,1,1,1900.0,296.0,30.0,25
2,2,58.0,1,2,7,1,0,1400.0,304.0,100.0,19
0,0,45.0,2,1,12,1,0,1620.0,270.0,59.0,21
1,1,70.0,2,2,3,1,0,850.0,690.0,0.0,11
2,2,125.0,3,3,5,1,0,2100.0,745.0,218.0,28
0,0,79.0,3,2,2,1,1,1250.0,493.0,78.0,16
4,0,62.0,2,2,7,1,0,1900.0,600.0,82.0,25
4,0,55.0,1,1,7,1,0,1200.0,480.0,50.0,16
0,0,84.0,2,2,12,1,0,1500.0,747.0,0.0,20
4,0,58.0,2,2,15,1,0,2200.0,400.0,100.0,28
0,0,80.0,2,1,6,0,0,1400.0,0.0,100.0,22
0,0,196.0,4,4,12,1,0,12500.0,4600.0,1667.0,159
0,0,326.0,3,4,12,1,0,6500.0,2808.0,1605.0,83
2,2,54.0,2,1,2,1,0,900.0,114.0,120.0,12
3,3,62.0,1,1,3,1,0,900.0,150.0,13.0,14
0,0,72.0,2,1,2,0,1,1350.0,510.0,100.0,18
0,0,156.0,3,2,10,1,0,7500.0,2322.0,385.0,96
0,0,250.0,3,2,6,1,0,6500.0,0.0,1360.0,98
0,0,45.0,1,1,3,1,1,2450.0,900.0,158.0,32
0,0,200.0,4,4,2,1,1,5000.0,3700.0,0.0,64
2,2,131.0,3,2,3,1,1,2750.0,586.0,351.0,37
0,0,55.0,1,1,9,0,1,2860.0,1400.0,184.0,37
0,0,118.0,3,2,7,1,1,8500.0,1880.0,434.0,108
0,0,300.0,3,4,6,1,0,4500.0,0.0,542.0,68
0,0,45.0,1,1,13,1,0,2500.0,606.0,15.0,32
2,2,372.0,3,4,6,1,0,5500.0,0.0,343.0,91
0,0,55.0,1,1,6,0,1,1600.0,642.0,0.0,21
4,0,55.0,2,1,1,1,0,1397.0,350.0,80.0,18
0,0,46.0,2,1,8,0,0,1230.0,2000.0,34.0,16
0,0,24.0,1,1,6,0,0,1310.0,0.0,0.0,20
0,0,52.0,2,1,4,1,0,1450.0,0.0,0.0,19
0,0,180.0,4,3,5,1,0,5500.0,2650.0,667.0,70
0,0,97.0,3,2,6,1,0,1950.0,1055.0,325.0,25
0,0,200.0,3,2,6,1,0,3500.0,0.0,0.0,53
0,0,67.0,2,2,12,1,1,5000.0,620.0,224.0,64
3,3,101.0,2,1,2,1,0,1600.0,750.0,300.0,24
2,2,240.0,4,4,5,1,0,4600.0,0.0,0.0,62
0,0,250.0,6,2,6,1,0,2472.0,0.0,26.0,38
4,0,94.0,3,1,6,1,0,1000.0,710.0,90.0,13
0,0,50.0,1,1,5,1,1,2000.0,415.0,73.0,26
3,3,74.0,2,2,5,1,0,2500.0,600.0,0.0,37
4,0,105.0,2,1,5,1,0,1400.0,900.0,77.0,18
3,3,38.0,1,1,1,0,1,1600.0,300.0,34.0,24
0,0,50.0,2,1,2,1,0,1150.0,420.0,0.0,15
0,0,54.0,1,1,13,1,1,2538.0,612.0,0.0,18
1,1,38.0,1,1,6,1,0,1290.0,375.0,90.0,17
4,0,115.0,3,2,4,1,0,1948.0,570.0,109.0,25
2,2,70.0,2,1,3,1,0,1100.0,150.0,66.0,15
1,1,102.0,3,4,3,1,1,5800.0,2000.0,459.0,75
3,3,42.0,2,1,2,1,0,790.0,280.0,23.0,12
0,0,70.0,2,2,1,0,0,1000.0,280.0,138.0,13
0,0,52.0,2,1,7,1,0,1200.0,616.0,65.0,16
0,0,800.0,4,5,6,1,0,12000.0,0.0,2334.0,181
0,0,40.0,1,1,5,1,0,1780.0,350.0,0.0,23
0,0,74.0,3,2,6,1,0,3000.0,995.0,0.0,39
4,0,110.0,2,2,18,1,1,4200.0,960.0,218.0,54
4,0,56.0,1,1,18,1,0,800.0,616.0,40.0,11
3,3,46.0,1,1,1,1,0,1300.0,190.0,15.0,19
0,0,125.0,3,3,9,1,0,2000.0,674.0,25.0,26
2,2,224.0,4,4,1,1,1,8500.0,2285.0,1199.0,114
0,0,58.0,1,2,1,0,1,4800.0,830.0,130.0,61
0,0,400.0,6,6,15,1,1,4335.0,3000.0,1750.0,55
0,0,58.0,1,1,17,1,0,1600.0,610.0,89.0,21
0,0,52.0,1,1,3,1,1,3300.0,425.0,0.0,42
3,3,82.0,3,1,3,1,0,800.0,400.0,30.0,12
2,2,180.0,4,3,9,1,0,4550.0,2477.0,409.0,61
0,0,58.0,2,2,2,1,0,1383.0,940.0,94.0,16
2,2,600.0,5,3,6,1,0,15000.0,0.0,1667.0,246
3,3,59.0,2,2,2,0,0,1250.0,470.0,56.0,19
0,0,280.0,3,5,6,1,0,7000.0,0.0,625.0,106
3,3,275.0,5,2,6,1,0,3200.0,0.0,250.0,57
3,3,58.0,2,1,8,1,1,2100.0,500.0,45.0,31
0,0,170.0,3,2,4,1,1,9000.0,1970.0,900.0,115
0,0,16.0,1,1,1,0,0,850.0,0.0,9.0,11
1,1,192.0,3,2,6,1,0,4500.0,0.0,350.0,69
0,0,196.0,2,3,8,1,0,5500.0,3210.0,73.0,70
0,0,45.0,1,1,3,0,1,4000.0,800.0,84.0,51
0,0,40.0,1,1,3,1,0,1100.0,300.0,0.0,14
0,0,289.0,3,3,6,0,0,15000.0,2850.0,777.0,191
4,0,73.0,3,2,6,0,0,1500.0,812.0,204.0,20
0,0,65.0,3,1,6,1,1,1900.0,550.0,20.0,25
0,0,25.0,1,1,3,0,0,1178.0,327.0,27.0,15
0,0,68.0,1,1,12,1,1,6000.0,4240.0,584.0,77
0,0,512.0,4,6,8,1,1,3500.0,7774.0,2817.0,45
0,0,100.0,3,3,7,1,1,3310.0,1058.0,379.0,42
0,0,41.0,1,1,3,1,1,2800.0,534.0,133.0,36
1,1,80.0,3,2,7,1,0,2720.0,950.0,192.0,36
0,0,53.0,1,1,3,0,0,1680.0,170.0,68.0,22
2,2,52.0,2,1,5,1,1,1375.0,253.0,66.0,19
2,2,130.0,3,2,4,1,0,2200.0,930.0,260.0,30
0,0,87.0,3,2,14,0,1,3500.0,1078.0,0.0,45
4,0,55.0,2,1,3,1,0,950.0,344.0,20.0,13
3,3,68.0,1,1,1,0,1,1300.0,445.0,70.0,19
0,0,230.0,3,4,12,0,0,6500.0,2200.0,750.0,83
3,3,75.0,3,2,5,1,0,1510.0,441.0,90.0,23
0,0,50.0,2,1,2,0,0,1000.0,1000.0,45.0,13
0,0,465.0,4,4,3,1,0,6500.0,4500.0,1167.0,83
4,0,346.0,5,5,6,1,0,3800.0,0.0,407.0,58
4,0,113.0,3,3,4,1,0,3804.0,1000.0,0.0,49
1,1,75.0,1,2,3,1,0,4300.0,1600.0,209.0,56
0,0,125.0,3,3,2,1,0,3250.0,2250.0,500.0,42
0,0,35.0,1,1,1,0,0,1230.0,0.0,0.0,16
0,0,34.0,1,1,9,1,0,4600.0,310.0,55.0,59
0,0,200.0,5,2,6,1,0,4800.0,0.0,300.0,73
0,0,215.0,4,4,6,1,0,3400.0,3800.0,1084.0,44
0,0,92.0,3,2,7,1,0,3100.0,880.0,253.0,40
2,2,70.0,3,2,2,1,0,1250.0,500.0,86.0,17
0,0,61.0,2,1,1,0,0,1220.0,230.0,25.0,16
0,0,37.0,1,1,6,1,0,1100.0,555.0,37.0,14
1,1,30.0,1,1,8,1,0,2600.0,0.0,21.0,19
2,2,65.0,3,1,2,1,0,850.0,220.0,59.0,12
3,3,40.0,1,1,2,1,1,1630.0,0.0,4.0,24
3,3,52.0,2,1,1,0,0,750.0,205.0,18.0,11
0,0,39.0,1,1,15,1,1,2200.0,356.0,60.0,28
0,0,350.0,3,3,6,1,0,9240.0,0.0,1042.0,139
1,1,70.0,2,1,10,0,1,2900.0,800.0,200.0,38
4,0,140.0,3,3,8,1,0,2330.0,1100.0,198.0,30
0,0,70.0,2,1,6,1,0,999.0,0.0,42.0,16
2,2,60.0,1,2,7,1,0,2200.0,2200.0,0.0,30
0,0,100.0,3,1,6,1,1,3900.0,805.0,120.0,50
3,3,53.0,2,1,3,1,0,1560.0,234.0,0.0,23
0,0,170.0,2,3,6,0,1,5950.0,2500.0,417.0,76
3,3,270.0,3,2,6,1,0,2350.0,0.0,213.0,42
0,0,68.0,2,2,14,1,0,4900.0,600.0,167.0,63
0,0,58.0,2,2,10,1,0,1450.0,770.0,70.0,19
4,0,73.0,3,2,9,1,0,1600.0,635.0,100.0,21
0,0,20.0,1,1,3,1,1,1800.0,602.0,130.0,23
3,3,60.0,2,1,2,1,0,950.0,310.0,0.0,14
0,0,65.0,3,2,2,1,1,3200.0,1000.0,245.0,41
2,2,32.0,1,1,6,0,1,1300.0,550.0,0.0,18
1,1,80.0,2,2,8,1,1,1700.0,650.0,100.0,22
3,3,50.0,1,1,1,1,0,650.0,0.0,80.0,10
0,0,65.0,2,2,3,1,0,2800.0,650.0,209.0,36
3,3,129.0,2,2,9,1,1,6800.0,1200.0,209.0,100
0,0,145.0,2,2,3,1,1,4300.0,670.0,72.0,55
4,0,48.0,1,1,6,0,0,736.0,565.0,0.0,10
0,0,38.0,1,1,12,1,1,2000.0,580.0,100.0,26
2,2,520.0,5,5,15,0,0,15000.0,1870.0,780.0,200
2,2,184.0,3,3,2,1,0,1200.0,400.0,132.0,16
0,0,130.0,2,3,4,0,0,4000.0,1600.0,417.0,51
1,1,26.0,1,1,10,1,0,1500.0,963.0,58.0,20
0,0,350.0,7,4,6,0,0,8000.0,0.0,1250.0,121
3,3,38.0,1,1,15,1,0,1300.0,210.0,38.0,19
3,3,194.0,2,3,3,1,0,3310.0,700.0,333.0,49
0,0,160.0,3,3,1,1,1,12650.0,1990.0,360.0,161
2,2,32.0,1,1,9,1,0,1500.0,197.0,132.0,20
1,1,175.0,4,1,6,1,0,2146.0,0.0,197.0,33
0,0,26.0,1,1,9,1,1,1700.0,1570.0,223.0,22
4,0,66.0,2,1,6,1,1,1050.0,340.0,47.0,14
0,0,83.0,3,2,9,0,1,3300.0,805.0,80.0,42
0,0,50.0,1,1,3,1,0,2800.0,360.0,0.0,36
0,0,400.0,3,6,6,1,0,4780.0,0.0,817.0,72
0,0,30.0,1,1,3,1,1,3300.0,700.0,9.0,42
0,0,92.0,3,2,3,1,0,2000.0,1500.0,195.0,26
2,2,156.0,7,2,3,1,0,2200.0,350.0,187.0,30
0,0,150.0,3,4,4,1,0,1980.0,2080.0,648.0,26
1,1,25.0,1,1,4,1,0,550.0,50.0,0.0,8
1,1,60.0,2,1,14,1,0,1450.0,742.0,236.0,19
0,0,40.0,1,1,3,0,1,2300.0,600.0,34.0,30
0,0,180.0,4,4,2,1,0,2000.0,2600.0,584.0,26
0,0,230.0,3,2,6,0,0,4500.0,0.0,367.0,68
0,0,70.0,2,2,6,1,0,1850.0,900.0,50.0,24
0,0,70.0,1,2,6,1,0,1500.0,0.0,125.0,23
0,0,380.0,4,4,6,1,0,5500.0,0.0,1000.0,83
3,3,80.0,2,2,21,1,0,3670.0,1380.0,163.0,54
4,0,66.0,2,2,2,0,1,2270.0,536.0,76.0,29
0,0,86.0,2,1,5,1,0,2500.0,995.0,0.0,32
3,3,80.0,3,2,2,1,0,1739.0,200.0,25.0,26
3,3,84.0,3,2,1,1,0,1600.0,750.0,109.0,24
0,0,262.0,3,5,4,1,0,5525.0,2130.0,1000.0,71
2,2,90.0,3,1,1,1,0,1430.0,277.0,99.0,20
2,2,160.0,3,3,6,0,0,4500.0,0.0,350.0,74
0,0,58.0,2,2,14,1,0,2100.0,480.0,88.0,27
0,0,165.0,3,3,3,1,1,6000.0,1663.0,502.0,77
0,0,48.0,1,1,5,1,0,1490.0,650.0,0.0,19
0,0,112.0,3,2,6,1,0,3300.0,0.0,32.0,50
0,0,110.0,3,2,11,1,0,3500.0,1179.0,205.0,45
2,2,72.0,2,2,14,1,0,5300.0,568.0,375.0,71
1,1,65.0,1,1,6,1,0,1800.0,300.0,30.0,24
2,2,150.0,3,1,4,1,0,780.0,250.0,0.0,11
0,0,65.0,3,2,15,0,0,1900.0,500.0,29.0,25
3,3,90.0,3,1,3,1,0,1550.0,350.0,0.0,23
3,3,66.0,2,2,4,1,0,1600.0,250.0,0.0,24
0,0,117.0,2,3,15,1,0,9000.0,1500.0,560.0,115
1,1,80.0,3,2,1,0,0,2870.0,978.0,180.0,37
1,1,64.0,2,1,3,1,0,900.0,210.0,38.0,12
0,0,64.0,1,1,9,1,0,1750.0,500.0,0.0,23
0,0,55.0,1,1,6,1,0,1650.0,0.0,0.0,25
3,3,70.0,2,1,11,1,0,1350.0,400.0,28.0,20
0,0,74.0,2,3,26,1,0,3200.0,450.0,40.0,41
0,0,126.0,3,4,3,1,0,4000.0,1980.0,309.0,51
0,0,480.0,4,5,6,1,0,15000.0,0.0,742.0,226
2,2,97.0,3,3,1,0,0,1300.0,320.0,109.0,18
3,3,76.0,2,2,3,1,0,2200.0,250.0,70.0,33
1,1,102.0,3,1,5,1,0,1500.0,1897.0,137.0,20
2,2,200.0,4,3,6,1,0,5700.0,0.0,236.0,94
0,0,38.0,1,1,6,1,1,1900.0,150.0,5.0,25
0,0,400.0,4,5,3,1,1,6000.0,4670.0,1195.0,77
0,0,200.0,3,1,6,1,0,3000.0,0.0,0.0,46
2,2,80.0,3,2,5,0,0,1500.0,280.0,112.0,20
4,0,80.0,3,1,6,1,0,5500.0,0.0,0.0,83
2,2,200.0,4,3,6,1,0,14500.0,0.0,403.0,238
0,0,36.0,1,1,8,0,0,1650.0,284.0,0.0,21
0,0,151.0,3,3,1,1,1,3950.0,1800.0,750.0,51
0,0,49.0,2,2,5,1,0,2400.0,432.0,55.0,31
0,0,51.0,1,1,9,1,0,1700.0,367.0,84.0,22
3,3,80.0,3,2,6,0,0,2700.0,557.0,84.0,40
4,0,55.0,2,1,1,1,0,870.0,422.0,90.0,12
0,0,110.0,2,2,1,1,0,2700.0,550.0,121.0,35
2,2,30.0,1,1,2,0,1,860.0,0.0,0.0,12
4,0,60.0,2,1,3,1,0,1100.0,200.0,84.0,14
0,0,830.0,2,2,6,1,0,2001.0,0.0,159.0,31
0,0,140.0,3,2,23,0,1,5000.0,900.0,142.0,64
2,2,70.0,3,1,1,0,0,1150.0,190.0,0.0,16
0,0,140.0,3,2,2,1,0,7000.0,2450.0,542.0,89
1,1,90.0,2,2,13,0,1,6000.0,1002.0,70.0,78
1,1,85.0,3,2,8,1,0,2300.0,770.0,115.0,30
1,1,150.0,3,3,1,0,0,4000.0,2400.0,334.0,52
1,1,70.0,2,1,2,0,0,950.0,150.0,30.0,13
0,0,205.0,3,3,8,1,1,8500.0,2700.0,788.0,108
2,2,167.0,4,3,4,0,0,5140.0,500.0,167.0,69
3,3,47.0,1,1,1,0,1,2200.0,400.0,0.0,33
3,3,63.0,2,2,13,1,0,2000.0,480.0,56.0,30
1,1,18.0,1,1,14,0,0,1040.0,521.0,95.0,14
1,1,187.0,2,3,14,1,0,3100.0,1600.0,292.0,40
0,0,79.0,3,2,3,1,0,2200.0,995.0,146.0,28
3,3,44.0,1,1,5,1,0,769.0,350.0,35.0,12
0,0,90.0,2,3,2,1,0,2100.0,574.0,0.0,27
0,0,220.0,4,2,2,0,0,6000.0,1340.0,17.0,77
4,0,100.0,2,1,16,1,0,900.0,550.0,61.0,12
0,0,120.0,3,4,4,1,0,4440.0,1300.0,289.0,57
2,2,180.0,4,3,10,1,0,4500.0,2397.0,520.0,60
1,1,253.0,4,3,5,1,0,3000.0,2000.0,600.0,39
0,0,50.0,2,1,6,0,0,900.0,0.0,50.0,14
2,2,120.0,2,3,4,1,0,1800.0,350.0,0.0,24
0,0,220.0,4,2,3,0,0,8000.0,2560.0,650.0,102
0,0,140.0,2,1,13,1,0,2200.0,900.0,0.0,28
1,1,180.0,4,2,3,0,0,7500.0,2043.0,409.0,97
0,0,170.0,3,5,7,0,0,4500.0,2091.0,951.0,19
0,0,250.0,5,3,6,1,0,15000.0,0.0,2704.0,226
1,1,70.0,1,2,3,1,0,2200.0,1200.0,149.0,29
1,1,60.0,1,1,1,1,0,1000.0,350.0,0.0,13
0,0,380.0,4,2,6,1,0,9800.0,0.0,525.0,148
0,0,32.0,1,1,3,0,1,2150.0,480.0,0.0,28
3,3,116.0,3,2,4,1,0,3400.0,670.0,200.0,50
1,1,19.0,1,1,3,1,0,500.0,310.0,45.0,7
4,0,140.0,3,2,5,1,0,2000.0,980.0,221.0,26
0,0,500.0,4,3,6,0,1,12000.0,0.0,84.0,181
3,3,80.0,2,1,6,1,0,950.0,0.0,0.0,17
1,1,64.0,2,1,6,0,0,1700.0,0.0,78.0,26
0,0,20.0,1,1,6,1,1,2060.0,0.0,0.0,27
0,0,237.0,4,4,4,1,0,4990.0,3100.0,1031.0,64
0,0,190.0,4,4,17,1,0,6000.0,2263.0,899.0,77
1,1,28.0,1,1,2,1,0,1600.0,200.0,0.0,21
