cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio
0,0,50,2,1,2,0,0,1000,1000,45,13
0,0,465,4,4,3,1,0,6500,4500,1167,83
4,0,346,5,5,6,1,0,3800,0,407,58
4,0,113,3,3,4,1,0,3804,1000,0,49
1,1,75,1,2,3,1,0,4300,1600,209,56
0,0,125,3,3,2,1,0,3250,2250,500,42
0,0,35,1,1,1,0,0,1230,0,0,16
0,0,34,1,1,9,1,0,4600,310,55,59
0,0,200,5,2,6,1,0,4800,0,300,73
0,0,215,4,4,6,1,0,3400,3800,1084,44
0,0,92,3,2,7,1,0,3100,880,253,40
2,2,70,3,2,2,1,0,1250,500,86,17
0,0,61,2,1,1,0,0,1220,230,25,16
0,0,37,1,1,6,1,0,1100,555,37,14
1,1,30,1,1,8,1,0,2600,0,21,19
2,2,65,3,1,2,1,0,850,220,59,12
3,3,40,1,1,2,1,1,1630,0,4,24
3,3,52,2,1,1,0,0,750,205,18,11
0,0,39,1,1,15,1,1,2200,356,60,28
0,0,350,3,3,6,1,0,9240,0,1042,139
1,1,70,2,1,10,0,1,2900,800,200,38
4,0,140,3,3,8,1,0,2330,1100,198,30
0,0,70,2,1,6,1,0,999,0,42,16
2,2,60,1,2,7,1,0,2200,2200,0,30
0,0,100,3,1,6,1,1,3900,805,120,50
3,3,53,2,1,3,1,0,1560,234,0,23
0,0,170,2,3,6,0,1,5950,2500,417,76
3,3,270,3,2,6,1,0,2350,0,213,42
0,0,68,2,2,14,1,0,4900,600,167,63
0,0,58,2,2,10,1,0,1450,770,70,19
4,0,73,3,2,9,1,0,1600,635,100,21
0,0,20,1,1,3,1,1,1800,602,130,23
3,3,60,2,1,2,1,0,950,310,0,14
0,0,65,3,2,2,1,1,3200,1000,245,41
2,2,32,1,1,6,0,1,1300,550,0,18
1,1,80,2,2,8,1,1,1700,650,100,22
3,3,50,1,1,1,1,0,650,0,80,10
0,0,65,2,2,3,1,0,2800,650,209,36
3,3,129,2,2,9,1,1,6800,1200,209,100
0,0,145,2,2,3,1,1,4300,670,72,55
4,0,48,1,1,6,0,0,736,565,0,10
0,0,38,1,1,12,1,1,2000,580,100,26
2,2,520,5,5,15,0,0,15000,1870,780,200
2,2,184,3,3,2,1,0,1200,400,132,16
0,0,130,2,3,4,0,0,4000,1600,417,51
1,1,26,1,1,10,1,0,1500,963,58,20
0,0,350,7,4,6,0,0,8000,0,1250,121
3,3,38,1,1,15,1,0,1300,210,38,19
3,3,194,2,3,3,1,0,3310,700,333,49
0,0,160,3,3,1,1,1,12650,1990,360,161
2,2,32,1,1,9,1,0,1500,197,132,20
1,1,175,4,1,6,1,0,2146,0,197,33
0,0,26,1,1,9,1,1,1700,1570,223,22
4,0,66,2,1,6,1,1,1050,340,47,14
0,0,83,3,2,9,0,1,3300,805,80,42
0,0,50,1,1,3,1,0,2800,360,0,36
0,0,400,3,6,6,1,0,4780,0,817,72
0,0,30,1,1,3,1,1,3300,700,9,42
0,0,92,3,2,3,1,0,2000,1500,195,26
2,2,156,7,2,3,1,0,2200,350,187,30
0,0,150,3,4,4,1,0,1980,2080,648,26
1,1,25,1,1,4,1,0,550,50,0,8
1,1,60,2,1,14,1,0,1450,742,236,19
0,0,40,1,1,3,0,1,2300,600,34,30
0,0,180,4,4,2,1,0,2000,2600,584,26
0,0,230,3,2,6,0,0,4500,0,367,68
0,0,70,2,2,6,1,0,1850,900,50,24
0,0,70,1,2,6,1,0,1500,0,125,23
0,0,380,4,4,6,1,0,5500,0,1000,83
3,3,80,2,2,21,1,0,3670,1380,163,54
4,0,66,2,2,2,0,1,2270,536,76,29
0,0,86,2,1,5,1,0,2500,995,0,32
3,3,80,3,2,2,1,0,1739,200,25,26
3,3,84,3,2,1,1,0,1600,750,109,24
0,0,262,3,5,4,1,0,5525,2130,1000,71
2,2,90,3,1,1,1,0,1430,277,99,20
2,2,160,3,3,6,0,0,4500,0,350,74
0,0,58,2,2,14,1,0,2100,480,88,27
0,0,165,3,3,3,1,1,6000,1663,502,77
0,0,48,1,1,5,1,0,1490,650,0,19
0,0,112,3,2,6,1,0,3300,0,32,50
0,0,110,3,2,11,1,0,3500,1179,205,45
2,2,72,2,2,14,1,0,5300,568,375,71
1,1,65,1,1,6,1,0,1800,300,30,24
2,2,150,3,1,4,1,0,780,250,0,11
0,0,65,3,2,15,0,0,1900,500,29,25
3,3,90,3,1,3,1,0,1550,350,0,23
3,3,66,2,2,4,1,0,1600,250,0,24
0,0,117,2,3,15,1,0,9000,1500,560,115
1,1,80,3,2,1,0,0,2870,978,180,37
1,1,64,2,1,3,1,0,900,210,38,12
0,0,64,1,1,9,1,0,1750,500,0,23
0,0,55,1,1,6,1,0,1650,0,0,25
3,3,70,2,1,11,1,0,1350,400,28,20
0,0,74,2,3,26,1,0,3200,450,40,41
0,0,126,3,4,3,1,0,4000,1980,309,51
0,0,480,4,5,6,1,0,15000,0,742,226
2,2,97,3,3,1,0,0,1300,320,109,18
3,3,76,2,2,3,1,0,2200,250,70,33
1,1,102,3,1,5,1,0,1500,1897,137,20
2,2,200,4,3,6,1,0,5700,0,236,94
0,0,38,1,1,6,1,1,1900,150,5,25
0,0,400,4,5,3,1,1,6000,4670,1195,77
0,0,200,3,1,6,1,0,3000,0,0,46
2,2,80,3,2,5,0,0,1500,280,112,20
4,0,80,3,1,6,1,0,5500,0,0,83
2,2,200,4,3,6,1,0,14500,0,403,238
0,0,36,1,1,8,0,0,1650,284,0,21
0,0,151,3,3,1,1,1,3950,1800,750,51
0,0,49,2,2,5,1,0,2400,432,55,31
0,0,51,1,1,9,1,0,1700,367,84,22
3,3,80,3,2,6,0,0,2700,557,84,40
4,0,55,2,1,1,1,0,870,422,90,12
0,0,110,2,2,1,1,0,2700,550,121,35
2,2,30,1,1,2,0,1,860,0,0,12
4,0,60,2,1,3,1,0,1100,200,84,14
0,0,830,2,2,6,1,0,2001,0,159,31
0,0,140,3,2,23,0,1,5000,900,142,64
2,2,70,3,1,1,0,0,1150,190,0,16
0,0,140,3,2,2,1,0,7000,2450,542,89
1,1,90,2,2,13,0,1,6000,1002,70,78
1,1,85,3,2,8,1,0,2300,770,115,30
1,1,150,3,3,1,0,0,4000,2400,334,52
1,1,70,2,1,2,0,0,950,150,30,13
0,0,205,3,3,8,1,1,8500,2700,788,108
2,2,167,4,3,4,0,0,5140,500,167,69
3,3,47,1,1,1,0,1,2200,400,0,33
3,3,63,2,2,13,1,0,2000,480,56,30
1,1,18,1,1,14,0,0,1040,521,95,14
1,1,187,2,3,14,1,0,3100,1600,292,40
0,0,79,3,2,3,1,0,2200,995,146,28
3,3,44,1,1,5,1,0,769,350,35,12
0,0,90,2,3,2,1,0,2100,574,0,27
0,0,220,4,2,2,0,0,6000,1340,17,77
4,0,100,2,1,16,1,0,900,550,61,12
0,0,120,3,4,4,1,0,4440,1300,289,57
2,2,180,4,3,10,1,0,4500,2397,520,60
1,1,253,4,3,5,1,0,3000,2000,600,39
0,0,50,2,1,6,0,0,900,0,50,14
2,2,120,2,3,4,1,0,1800,350,0,24
0,0,220,4,2,3,0,0,8000,2560,650,102
0,0,140,2,1,13,1,0,2200,900,0,28
1,1,180,4,2,3,0,0,7500,2043,409,97
0,0,170,3,5,7,0,0,4500,2091,951,19
0,0,250,5,3,6,1,0,15000,0,2704,226
1,1,70,1,2,3,1,0,2200,1200,149,29
1,1,60,1,1,1,1,0,1000,350,0,13
0,0,380,4,2,6,1,0,9800,0,525,148
0,0,32,1,1,3,0,1,2150,480,0,28
3,3,116,3,2,4,1,0,3400,670,200,50
1,1,19,1,1,3,1,0,500,310,45,7
4,0,140,3,2,5,1,0,2000,980,221,26
0,0,500,4,3,6,0,1,12000,0,84,181
3,3,80,2,1,6,1,0,950,0,0,17
1,1,64,2,1,6,0,0,1700,0,78,26
0,0,20,1,1,6,1,1,2060,0,0,27
0,0,237,4,4,4,1,0,4990,3100,1031,64
0,0,190,4,4,17,1,0,6000,2263,899,77
1,1,28,1,1,2,1,0,1600,200,0,21
4,0,46,2,1,3,0,0,1100,250,53,5
3,3,120,3,2,2,0,0,2000,600,121,30
0,0,76,2,1,6,1,0,2000,0,45,31
0,0,142,3,2,14,1,0,8500,1950,194,108
1,1,296,3,2,12,1,0,13500,1400,848,174
2,2,365,4,6,6,1,0,13000,490,459,214
1,1,125,4,2,2,0,0,4500,1676,40,58
4,0,55,2,1,2,1,0,1550,450,83,20
0,0,400,6,4,6,1,0,3999,0,2250,61
0,0,50,1,1,6,1,1,1190,464,114,18
0,0,36,1,1,6,1,0,2680,423,47,34
3,3,48,1,1,12,1,1,2500,950,0,37
3,3,38,1,1,6,1,1,850,530,34,13
3,3,94,1,1,2,1,0,4800,700,250,71
0,0,49,2,1,10,0,0,1890,513,0,24
1,1,60,2,1,2,1,0,1300,300,53,17
4,0,70,2,3,7,1,0,2004,1196,0,26
0,0,75,3,2,16,1,0,1539,670,0,20
0,0,54,1,1,8,1,1,3949,500,0,51
0,0,50,1,1,11,1,1,3398,370,177,44
1,1,81,2,3,7,0,1,5500,1010,1800,71
0,0,750,4,6,6,1,0,15000,0,2041,226
0,0,20,1,1,4,1,1,1800,602,130,23
0,0,100,2,3,9,1,0,12960,0,0,165
0,0,49,1,1,1,0,0,1200,545,0,16
0,0,20,1,1,1,0,0,1000,0,84,13
1,1,80,2,1,3,1,0,600,871,94,8
1,1,156,3,2,9,1,0,2200,1200,167,29
0,0,287,3,3,6,1,0,4477,900,900,68
2,2,130,4,4,16,0,0,5200,1778,529,70
3,3,302,4,4,2,1,0,8973,2100,750,132
0,0,35,1,1,5,0,0,1740,400,50,23
0,0,90,2,1,1,1,0,1990,255,0,26
0,0,81,2,1,4,0,0,3910,1121,340,50
1,1,40,2,1,2,1,0,1417,480,84,18
0,0,60,2,1,4,1,0,1841,750,77,7
1,1,25,1,1,11,0,1,2928,350,34,38
0,0,700,5,7,6,1,0,15000,0,2240,226
0,0,237,3,5,8,1,1,5500,2200,917,70
0,0,162,2,2,13,1,0,5000,1804,545,64
0,0,190,4,3,6,0,1,8311,0,415,125
4,0,46,1,1,5,1,1,1950,1300,0,25
0,0,172,3,4,1,1,0,8000,1596,820,102
0,0,236,4,5,5,1,0,5000,2827,1261,64
0,0,100,3,1,6,0,0,1600,0,84,25
2,2,80,1,1,11,1,0,1000,350,0,14
0,0,335,3,4,6,1,1,6200,0,650,94
0,0,190,3,2,6,1,0,4100,0,84,62
1,1,207,4,3,5,1,0,4240,1500,542,55
3,3,72,2,2,3,1,1,2000,300,109,30
3,3,102,3,2,9,1,1,4000,1050,125,59
0,0,50,1,1,6,0,0,880,0,17,14
0,0,150,3,4,4,1,0,5900,1200,475,75
2,2,220,4,3,2,1,0,3500,1200,271,47
0,0,150,3,3,9,1,0,13000,1700,305,165
1,1,110,3,2,2,1,0,2100,800,155,28
0,0,300,4,4,19,1,1,9000,2800,1667,115
3,3,29,1,1,2,1,0,1380,148,15,21
0,0,40,1,1,5,1,0,2300,578,0,30
0,0,500,4,5,6,0,1,13500,550,3334,172
0,0,45,1,1,2,1,0,2300,565,0,30
1,1,75,2,2,8,1,0,1800,684,84,24
0,0,80,2,2,9,1,1,3200,767,213,41
3,3,65,2,1,5,1,0,850,550,34,13
0,0,400,5,5,6,1,1,6141,3200,817,93
0,0,49,1,1,8,1,1,8000,2000,217,102
0,0,70,2,1,12,1,1,2100,715,114,27
0,0,130,4,2,6,1,0,6100,0,512,92
0,0,146,3,4,4,1,0,6000,2100,584,77
3,3,64,2,1,7,1,1,2000,650,57,30
0,0,63,3,2,8,1,0,3300,440,10,42
2,2,46,2,1,2,1,0,850,300,62,12
0,0,90,2,1,6,1,0,1199,0,42,19
0,0,573,4,5,6,1,1,14000,0,1974,211
0,0,38,1,1,6,1,0,1680,0,0,22
2,2,70,2,1,4,1,1,1500,600,125,20
2,2,23,1,1,2,0,0,950,210,50,13
0,0,84,2,2,6,1,0,2000,0,109,31
1,1,40,1,1,11,0,1,2500,575,128,33
0,0,1600,4,5,6,1,0,6900,1,5000,104
2,2,200,5,3,6,1,0,2300,0,170,38
0,0,100,3,2,6,1,0,3000,0,172,46
3,3,69,2,2,3,1,0,1500,334,40,22
0,0,92,3,2,4,1,0,2800,0,179,36
0,0,120,3,2,8,1,0,4500,1365,398,58
2,2,90,3,2,7,0,0,2500,1080,348,34
0,0,53,2,1,8,1,1,3250,720,67,42
0,0,300,3,3,6,1,0,3700,1,950,56
0,0,65,2,2,21,1,0,3200,650,234,41
2,2,269,4,3,6,1,0,4900,0,357,81
4,0,130,3,2,7,1,0,2500,1000,100,32
0,0,248,3,4,9,1,0,5500,4094,146,70
2,2,45,1,1,6,0,0,1300,251,101,18
0,0,130,3,1,6,1,0,3800,0,130,58
3,3,75,2,1,10,1,0,1100,600,60,17
1,1,250,2,4,6,1,0,4500,0,325,69
0,0,35,1,1,7,1,1,2370,715,0,31
1,1,130,3,3,13,1,0,2700,1510,260,35
0,0,30,1,1,6,1,1,1700,450,0,22
0,0,200,3,4,8,1,0,6800,1700,667,87
0,0,40,1,1,1,1,0,900,0,155,12
1,1,113,3,1,3,1,1,4000,1500,385,52
1,1,100,2,2,4,1,0,5500,1439,233,71
0,0,52,2,1,9,1,0,1150,480,55,15
0,0,34,1,1,4,0,0,2200,475,77,28
0,0,73,3,2,2,1,0,1250,1100,155,16
2,2,210,4,5,4,1,0,5200,1635,606,70
4,0,219,4,5,4,1,1,3800,1954,472,49
2,2,70,3,2,4,1,0,1600,370,113,22
3,3,65,1,2,3,1,0,2500,500,0,37
0,0,52,1,1,3,0,1,2585,218,0,10
4,0,80,2,1,6,0,0,1000,498,75,13
1,1,74,2,1,10,1,0,1768,701,34,23
0,0,35,1,1,11,1,0,2500,470,22,32
4,0,70,1,1,6,1,0,1450,0,5,22
3,3,193,4,3,6,1,1,4000,0,125,72
0,0,50,1,1,6,1,0,700,0,45,11
1,1,55,2,2,5,0,0,850,720,58,11
4,0,44,1,1,8,1,1,770,310,12,10
0,0,68,2,1,9,1,0,1700,706,0,22
2,2,300,3,2,2,1,0,2300,600,267,31
2,2,70,1,1,6,1,0,800,0,153,14
0,0,300,4,4,6,1,0,8500,0,267,128
2,2,203,4,3,11,0,0,6400,2500,971,86
0,0,45,2,2,6,0,0,1650,0,84,25
0,0,240,3,4,8,1,0,7000,2900,1225,89
3,3,100,2,3,3,1,1,2600,350,100,38
3,3,137,3,2,5,1,0,2800,500,150,41
0,0,61,2,2,1,1,0,2000,885,130,26
3,3,60,2,2,4,1,0,1500,375,0,22
0,0,13,1,1,1,1,0,2200,0,5,28
0,0,98,2,2,21,1,1,9000,1552,375,115
0,0,138,2,3,22,1,0,9800,1500,545,125
2,2,80,2,2,19,0,0,4500,950,501,60
2,2,30,1,1,2,1,0,525,0,25,7
0,0,63,2,2,10,0,1,2000,783,24,26
2,2,95,2,3,4,0,0,4500,1389,415,60
0,0,54,2,1,5,1,1,1100,600,192,14
0,0,35,1,1,24,1,1,2100,540,140,27
3,3,44,1,1,2,1,1,1163,316,49,17
1,1,140,2,3,7,1,0,6500,2400,667,84
0,0,70,2,1,6,1,0,1700,0,255,26
2,2,162,3,3,3,1,0,2800,380,125,38
0,0,420,4,4,19,1,0,11050,4900,3700,141
2,2,147,4,5,3,1,0,2975,1200,293,40
4,0,80,1,1,7,1,0,2800,550,100,36
1,1,89,2,2,4,1,1,3900,1744,266,51
0,0,163,3,3,8,1,1,2550,1532,417,33
0,0,42,1,1,5,1,0,2100,330,107,27
0,0,330,4,5,4,1,0,12500,4400,1334,159
0,0,70,1,1,2,1,0,1200,300,157,16
1,1,104,3,2,6,1,0,2500,1077,134,33
1,1,43,1,1,7,1,0,1400,1,75,19
0,0,67,2,1,2,1,1,1300,814,91,17
0,0,450,4,5,4,1,0,9900,6600,2600,126
0,0,28,1,1,5,1,0,1580,500,0,21
0,0,46,1,1,12,0,1,5000,1445,298,64
0,0,34,1,1,7,1,1,3800,510,0,49
0,0,33,1,1,11,0,1,2500,1680,158,32
2,2,70,3,1,3,0,0,1200,275,104,16
0,0,90,3,1,2,0,0,2400,600,0,31
0,0,75,3,3,10,1,0,2000,865,192,26
2,2,150,6,5,6,1,0,8000,0,625,132
0,0,300,3,3,6,1,0,3500,0,250,53
3,3,70,2,2,3,0,0,1900,700,67,28
1,1,320,3,4,11,0,0,5800,2200,292,75
2,2,800,4,5,6,1,0,4275,0,200,71
0,0,400,4,7,6,1,1,12000,0,667,181
0,0,288,3,3,8,1,0,3325,3032,1295,43
1,1,90,2,2,3,1,0,1200,600,17,16
0,0,209,4,4,7,0,0,3900,4300,1084,50
0,0,55,2,1,6,1,0,2100,653,11,27
0,0,280,4,4,6,1,1,4000,890,278,61
0,0,190,4,4,14,1,0,8000,2000,1326,102
0,0,20,1,1,3,1,1,1800,602,130,23
0,0,294,3,6,7,1,0,2400,0,512,37
0,0,40,1,1,7,0,0,780,0,17,12
0,0,60,2,1,3,1,1,2230,600,19,29
0,0,400,4,3,7,1,0,3390,0,400,43
0,0,350,5,4,7,0,0,9000,0,762,136
2,2,68,3,2,2,1,0,900,150,76,12
3,3,40,1,1,7,1,0,960,0,15,18
0,0,220,3,4,1,1,0,5800,2750,1040,74
0,0,200,3,3,7,1,0,7000,0,737,106
4,0,65,2,1,7,1,0,1100,550,100,14
0,0,225,4,3,7,1,1,4400,0,290,67
0,0,55,1,1,4,0,1,3200,812,0,41
0,0,100,2,2,7,1,0,2800,0,125,43
0,0,116,4,3,8,1,0,2400,1040,330,31
1,1,59,2,1,7,0,1,5000,1400,244,65
0,0,380,3,2,5,1,0,15000,3200,917,191
0,0,175,4,3,3,1,1,13000,1750,850,165
0,0,37,1,1,11,1,1,2800,800,0,36
0,0,34,1,1,2,0,0,1750,490,77,23
1,1,58,1,1,11,1,0,1050,650,56,14
0,0,72,3,1,2,1,0,1600,461,0,21
2,2,135,4,2,2,1,0,3800,950,294,51
1,1,164,4,3,5,1,0,5000,1500,412,65
0,0,190,3,3,7,1,0,6800,0,392,103
1,1,110,3,1,7,1,1,2530,950,167,33
0,0,80,2,2,7,1,1,5500,1000,0,70
1,1,90,3,2,5,1,0,1500,973,30,20
3,3,54,2,1,2,1,0,900,150,100,14
1,1,100,3,2,6,1,0,3800,1300,180,49
3,3,37,1,1,1,1,0,650,270,23,10
0,0,51,1,2,3,0,1,2100,1062,27,27
4,0,62,2,1,7,1,0,1100,370,12,14
0,0,70,2,2,7,0,1,3950,1726,341,51
1,1,63,2,1,4,1,0,1110,600,0,15
0,0,127,3,2,10,1,0,6156,1393,172,78
0,0,230,4,3,2,1,0,10000,3200,917,127
4,0,102,3,3,9,1,0,1500,1100,105,20
0,0,65,2,2,11,1,1,1679,564,0,22
1,1,67,2,1,2,1,0,1500,590,57,20
3,3,56,1,1,2,1,0,700,300,34,11
0,0,172,3,3,14,1,1,7000,2100,834,89
3,3,60,2,1,7,1,0,540,0,0,10
0,0,80,2,2,8,0,1,4500,1000,250,58
4,0,156,4,5,3,0,0,935,1950,200,12
4,0,70,1,1,11,0,0,1200,365,40,16
1,1,125,3,2,4,1,0,5500,950,243,71
2,2,90,2,2,14,0,0,2600,950,304,35
0,0,50,2,1,7,0,0,1100,0,80,17
1,1,260,4,3,11,1,1,5500,2585,1052,71
0,0,249,4,2,7,1,0,4300,0,57,65
0,0,179,3,5,11,1,1,14500,2000,975,184
0,0,16,1,1,8,0,0,2200,320,0,28
2,2,350,7,5,7,1,0,9000,0,0,148
1,1,28,1,1,21,1,0,2285,400,75,30
0,0,102,3,2,1,1,0,1900,1300,340,25
0,0,31,1,1,6,1,0,2614,200,84,34
0,0,480,4,6,7,1,0,10000,0,500,151
0,0,290,4,4,1,1,0,1000,4900,1659,13
0,0,35,1,1,12,0,1,2200,1170,242,28
0,0,24,1,1,2,0,0,1420,500,0,18
3,3,70,2,1,2,1,1,1360,100,100,20
1,1,55,2,1,9,0,0,1500,800,39,20
2,2,120,3,1,2,1,0,3000,900,183,40
0,0,160,3,3,11,1,0,3370,1809,250,43
4,0,47,1,1,9,1,0,600,470,43,8
0,0,95,3,2,1,1,0,1600,1100,209,21
2,2,300,4,3,3,1,0,7500,1400,469,100
2,2,210,4,3,3,1,0,3300,360,150,44
3,3,45,1,1,18,0,0,2000,450,100,30
0,0,87,2,1,5,1,0,1220,800,46,16
0,0,250,4,4,17,1,1,6000,2600,500,77
0,0,82,3,2,2,1,0,1500,1100,159,20
4,0,93,3,2,4,1,0,2300,1459,191,30
0,0,142,3,4,2,1,0,6000,1200,500,77
4,0,74,3,2,17,1,0,1040,706,100,14
3,3,36,1,1,4,0,1,1290,277,87,19
0,0,33,1,1,14,1,0,3999,500,0,51
1,1,80,2,1,10,0,0,1000,700,98,13
3,3,90,2,1,2,1,1,1350,220,53,20
0,0,195,2,3,15,1,1,9200,2600,250,117
0,0,186,3,2,5,1,0,2200,1473,185,28
0,0,275,4,4,9,1,0,6800,3300,1250,87
2,2,230,4,4,13,1,0,7500,2500,1900,100
3,3,42,1,1,11,1,0,2700,372,0,40
1,1,388,4,4,2,0,0,15000,6047,104,194
0,0,94,3,3,1,1,0,2433,750,0,31
0,0,260,4,2,3,1,0,6000,1715,594,77
4,0,65,3,2,2,0,0,1100,620,60,14
1,1,76,2,1,5,1,0,1280,767,57,17
0,0,131,4,4,1,0,1,6000,2100,818,77
0,0,225,3,3,6,1,1,10500,1360,750,134
2,2,71,3,2,4,1,0,970,660,149,13
2,2,201,4,4,2,1,0,5300,1651,852,71
1,1,570,3,6,11,1,0,14000,3000,334,181
3,3,53,2,2,3,1,0,1275,360,59,19
2,2,240,4,5,4,1,0,3500,912,350,47
1,1,50,1,1,2,1,0,2700,0,100,35
3,3,68,2,2,2,1,0,1800,400,82,27
0,0,54,1,1,13,0,1,5000,679,359,64
0,0,178,2,3,1,0,0,2500,3145,903,32
3,3,50,1,1,3,1,0,1100,0,0,17
0,0,212,4,3,7,1,1,2983,0,237,45
0,0,380,4,6,7,1,0,4900,3570,1193,63
0,0,138,2,2,11,1,1,7000,1000,89,89
2,2,180,4,3,4,0,0,4200,1947,407,56
3,3,43,1,1,4,1,0,800,360,82,12
1,1,48,1,1,6,1,1,2800,0,0,37
1,1,180,3,3,7,1,1,7600,916,378,98
4,0,70,1,2,6,1,1,2500,1500,0,32
3,3,155,2,2,5,1,0,2300,450,94,34
0,0,262,3,4,8,1,0,15000,4844,2050,191
0,0,25,1,1,25,1,0,2100,331,64,27
0,0,50,3,1,4,0,0,2500,852,126,32
0,0,108,3,2,14,1,0,5000,1714,127,64
0,0,170,3,2,14,1,1,4500,1700,85,58
0,0,60,1,1,7,1,0,1000,0,34,16
0,0,78,3,2,10,1,0,2400,650,117,31
2,2,170,3,2,7,1,0,5000,0,320,82
1,1,20,1,1,2,1,0,600,0,0,8
3,3,500,5,4,4,0,0,4000,2000,1250,59
0,0,248,3,4,2,1,0,14000,3163,966,178
0,0,145,3,3,7,1,0,5500,1400,0,70
0,0,50,1,1,10,0,1,7800,1436,359,99
3,3,44,1,2,3,1,0,1350,140,10,20
0,0,200,3,2,7,1,0,4500,0,250,68
2,2,58,2,2,5,1,0,999,400,99,14
0,0,280,3,4,4,1,0,15000,5000,1500,191
0,0,52,1,1,7,1,1,3000,1500,292,39
0,0,271,3,3,7,1,0,8000,0,959,121
0,0,223,4,4,7,1,0,5500,0,1169,83
0,0,263,4,5,21,1,0,12500,2900,1588,159
3,3,157,4,3,12,1,1,3500,1150,169,52
0,0,323,5,5,7,1,0,4800,0,582,73
0,0,80,2,2,7,0,0,2188,0,0,10
0,0,70,2,2,1,1,1,6000,858,449,77
2,2,74,3,2,1,1,0,1000,450,92,14
2,2,66,3,1,3,1,0,1100,250,73,15
0,0,80,2,1,6,1,0,1275,800,0,17
3,3,100,3,2,7,1,0,3000,0,125,54
0,0,218,4,4,1,1,0,5500,2250,692,70
1,1,73,2,1,4,1,0,1200,625,119,16
1,1,230,4,2,1,1,1,13000,4000,1839,168
0,0,80,3,5,4,0,0,12000,3460,1000,153
2,2,180,3,3,4,1,0,4200,331,227,56
1,1,85,3,2,15,1,0,2500,710,264,33
0,0,37,1,1,7,0,0,900,0,75,14
3,3,65,2,1,3,1,0,985,140,21,15
0,0,440,4,3,3,1,0,8000,4200,1702,102
1,1,57,2,1,1,1,0,1530,100,0,20
0,0,74,3,2,6,1,0,1715,513,100,22
0,0,180,3,4,12,1,0,1800,2047,902,23
0,0,198,3,3,14,1,0,6000,2070,715,77
1,1,170,3,4,3,1,0,5000,2000,757,65
0,0,240,3,4,7,1,1,8500,4000,1167,108
0,0,59,2,2,5,0,0,1990,754,25,26
0,0,525,5,4,7,1,0,8330,0,2167,126
0,0,226,4,4,2,1,0,3000,2850,2488,39
0,0,60,2,2,7,1,0,1950,170,67,30
3,3,43,2,1,6,0,0,1570,382,42,23
0,0,158,4,4,3,1,0,6600,2100,375,84
3,3,42,1,1,3,1,1,1400,162,17,21
0,0,50,1,1,7,0,0,1250,0,34,19
2,2,66,2,1,13,1,0,550,385,26,8
0,0,39,1,1,24,0,1,4200,600,125,54
0,0,64,1,2,4,1,1,3700,850,185,47
0,0,70,3,2,7,1,0,1500,0,60,23
0,0,30,1,1,9,1,0,1930,1,0,25
0,0,135,3,3,1,0,0,3810,1400,167,49
0,0,170,3,2,5,1,0,6500,860,110,83
1,1,120,3,2,3,1,0,7500,1700,334,97
2,2,92,2,1,7,1,0,1200,0,60,20
2,2,183,4,4,8,1,0,9300,1695,803,124
0,0,210,3,3,15,0,1,8667,3500,834,110
1,1,30,1,1,8,1,0,900,456,94,12
4,0,119,3,3,14,1,0,5500,663,133,70
1,1,298,5,3,3,1,0,4100,2200,417,53
2,2,260,3,2,7,1,0,2600,0,268,43
2,2,201,4,4,7,1,0,7300,1800,113,98
0,0,200,3,4,7,0,0,4000,0,400,61
0,0,60,2,1,7,1,1,3800,785,112,49
1,1,70,2,1,7,1,0,2000,300,59,31
0,0,135,3,2,21,1,1,7500,950,77,96
0,0,336,6,2,7,1,0,6350,0,1125,96
0,0,300,3,4,7,1,0,3200,0,167,49
1,1,600,5,5,12,1,0,8000,4300,1585,104
0,0,60,3,3,7,1,0,2700,0,273,41
0,0,254,3,4,1,0,1,7000,3100,930,89
0,0,210,3,5,6,1,1,11900,3301,960,151
0,0,178,3,4,4,0,0,10000,2450,834,127
0,0,45,1,1,7,0,0,1000,0,34,16
1,1,70,3,1,3,1,0,750,474,138,10
0,0,181,4,5,5,1,0,2600,2100,579,33
2,2,72,2,2,4,1,0,1700,370,90,23
0,0,60,2,2,21,1,1,5550,1600,142,71
0,0,55,2,1,3,1,0,1800,496,0,23
0,0,94,1,2,2,0,1,13000,1356,384,165
1,1,210,3,2,6,1,0,14080,3200,700,182
0,0,37,1,1,21,1,0,4000,541,50,51
0,0,41,2,1,16,1,0,1200,270,0,16
0,0,240,3,4,1,1,1,11000,5100,1834,140
3,3,70,2,1,12,1,0,1105,500,84,17
2,2,55,3,1,3,0,0,800,199,42,11
1,1,150,3,1,3,1,0,1500,450,0,20
1,1,55,2,2,13,1,0,1330,500,30,18
0,0,390,3,3,7,1,1,7500,0,650,113
3,3,73,3,2,1,1,0,1777,354,84,26
4,0,57,1,1,2,1,0,2600,690,131,33
1,1,93,3,1,7,1,0,1500,400,70,20
1,1,88,2,2,3,1,0,2500,957,430,33
0,0,330,4,6,7,1,0,15000,5457,2475,191
0,0,130,3,3,1,1,1,2350,1150,255,30
0,0,170,4,3,15,0,1,10000,3000,770,127
0,0,220,3,4,2,1,0,5500,3167,1084,70
0,0,59,2,1,6,1,0,1600,600,0,21
0,0,500,4,4,7,1,0,10800,0,988,163
1,1,70,3,2,1,1,0,1500,0,50,20
