cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio,num_pca_0,num_pca_1,valor_pca_0,valor_pca_1,cluster
2,2,180.0,4,3,6,0,0,12000.0,1633.0,695.0,160,1.3012474286898716,-0.08118852651017122,1.9802605525195793,-0.1614893697853622,3
2,2,290.0,3,3,17,1,0,6000.0,0.0,276.0,99,0.8231128172800894,2.1643936387932223,0.6310657786299896,-0.13263928673342584,5
0,0,225.0,4,3,17,1,0,3995.0,0.0,132.0,61,1.423953848108367,2.079989667651411,-0.08586807514422473,-0.06574547465040254,5
4,0,60.0,3,1,17,0,0,1087.0,450.0,67.0,14,-0.19322070574352115,2.137035758536886,-0.8559220245283614,0.03354377401578854,0
0,0,35.0,1,1,1,0,0,1305.0,250.0,0.0,17,-1.5733848320087958,-0.8376882179599747,-0.8795931559116211,0.023237149918959348,0
0,0,95.0,3,2,11,1,0,6500.0,1334.0,280.0,83,0.24801528154001412,0.9718902291223731,0.40140342853651156,-0.03295269965046023,5
2,2,260.0,4,4,5,1,0,6500.0,562.0,241.0,87,1.798259061163632,-0.26398033130578336,0.4181424945166137,-0.0799940832297344,5
0,0,260.0,4,4,8,1,0,10000.0,3150.0,1163.0,127,1.831724448277767,0.3254319034655574,1.9651297734439455,-0.06516490117286766,3
1,1,350.0,3,2,17,1,0,15000.0,0.0,834.0,229,0.31494605576828416,2.150714698665054,3.1498330370947323,-0.36690916957612074,3
3,3,42.0,1,1,2,1,0,2198.0,255.0,0.0,33,-1.5622297029707508,-0.6412174730361945,-0.6390096348571102,0.0003891854703425654,0
0,0,100.0,5,5,17,0,0,4500.0,0.0,382.0,68,3.0411284019602545,2.022943576765936,0.27216934195026327,-0.0966062566142499,5
0,0,70.0,1,1,17,0,0,1520.0,0.0,125.0,23,-1.3949027674000756,2.3058437008205086,-0.664271167304634,-0.010216484177856183,0
0,0,90.0,2,1,1,1,0,1600.0,800.0,84.0,21,-0.9725438011805185,-0.922092189101786,-0.7316905833625489,0.04218299644218533,0
3,3,197.0,3,2,3,1,0,7000.0,1780.0,425.0,103,0.15877424923565409,-0.5998757302678688,0.8510113291534804,-0.04819705183032266,5
0,0,214.0,3,2,4,1,0,14000.0,4226.0,2469.0,178,0.16992937827369908,-0.40340498534408853,4.058026247393996,-0.1852374227512789,1
1,1,105.0,3,2,2,1,0,1750.0,1200.0,147.0,23,0.14761912019760906,-0.796346475191649,-0.6358627133114751,0.05711797824270938,0
0,0,390.0,4,5,17,1,1,11500.0,0.0,784.0,173,2.4402873711319772,2.107347547907747,2.2573219130900686,-0.2817849732845389,3
1,1,105.0,3,2,5,1,0,3700.0,1350.0,380.0,28,0.18108450731174408,-0.20693424042030828,-0.3243146453803509,0.039204379514700856,0
0,0,270.0,3,6,8,1,1,3270.0,2800.0,1000.0,42,2.2472169404731,0.4371937548637048,0.5205475231313048,0.05109592055848353,5
1,1,344.0,4,3,16,1,1,3612.0,2414.0,419.0,47,1.4127987190703217,1.883518922727631,0.006247763829822823,0.06981638222108418,5
0,0,100.0,2,1,18,0,0,2000.0,0.0,110.0,31,-0.7829066075337534,2.4179104746024778,-0.5591598472436339,-0.020540225097900797,0
0,0,183.0,4,3,3,1,0,5950.0,2380.0,192.0,76,1.2677820415757368,-0.670600761281512,0.21254787546632084,0.044753393065306034,5
0,0,270.0,4,5,19,1,1,9753.0,2500.0,1500.0,124,2.462597629208067,2.5002890377553078,2.2574525321845513,-0.12624405879614373,3
0,0,180.0,2,3,9,1,0,5900.0,2000.0,604.0,75,0.13303075414745225,0.677031650544792,0.6121649664224534,-0.009878517530603525,5
0,0,52.0,2,1,9,0,0,1580.0,350.0,0.0,21,-0.8833027688761584,0.6496737702884559,-0.8189401418745508,0.023216406881142054,0
1,1,38.0,1,1,3,1,0,1450.0,423.0,0.0,19,-1.5510745739327056,-0.4447467281124143,-0.8486349784714816,0.030315624102769077,0
0,0,360.0,4,5,18,1,0,7800.0,3150.0,1350.0,99,2.451442500170022,2.3038182928315276,1.733242981238159,-0.04018924230752282,5
3,3,160.0,3,3,8,1,1,8950.0,2200.0,621.0,131,0.7227166559376844,0.3961569344792006,1.4723344732033037,-0.08073862366899506,3
0,0,120.0,3,2,18,1,0,4800.0,0.0,192.0,73,0.32610118480632916,2.3471854435888346,0.15522071394828948,-0.0880748654674355,5
0,0,70.0,2,1,1,1,0,1000.0,280.0,138.0,13,-0.9725438011805185,-0.922092189101786,-0.8000366157476646,0.019302392389995954,0
4,0,203.0,3,1,18,1,0,3300.0,0.0,117.0,50,-0.18206557670547613,2.333506503460667,-0.2664191941149014,-0.04859506249210587,0
0,0,18.0,1,1,1,0,0,1260.0,0.0,0.0,16,-1.5733848320087958,-0.8376882179599747,-0.8959119040945553,0.010274935002709326,0
1,1,50.0,2,1,5,1,1,1550.0,470.0,13.0,20,-0.9279232850283385,-0.13620920940666506,-0.8202134885091139,0.030499948235477862,0
0,0,33.0,1,1,4,1,0,1300.0,400.0,50.0,17,-1.5399194448946607,-0.24827598318863403,-0.8282641540073501,0.027734338589449497,0
0,0,30.0,1,1,18,1,0,1090.0,0.0,75.0,14,-1.3837476383620306,2.502314445744289,-0.8501436263362023,0.0069453334462498155,0
0,0,330.0,2,4,18,1,0,6000.0,0.0,2000.0,91,0.7415936770016627,2.458947294986982,2.2540498716930255,-0.2640854737864109,1
3,3,60.0,2,2,4,0,0,2170.0,600.0,67.0,32,-0.4309116525545782,-0.3190010142022772,-0.5845241209264338,0.016160562778004945,0
0,0,144.0,3,4,4,1,1,7200.0,856.0,589.0,92,1.1862629012973098,-0.37604710508775235,0.846715024919086,-0.09914835928591147,5
1,1,93.0,2,1,7,1,1,5500.0,1200.0,317.0,71,-0.9056130269522484,0.2567322804408954,0.2577103020880242,-0.02639274186678459,5
0,0,100.0,2,1,18,1,0,1900.0,0.0,84.0,29,-0.7829066075337534,2.4179104746024778,-0.6155200871713709,-0.015491381525468553,0
0,0,70.0,2,1,1,1,0,3000.0,521.0,50.0,39,-0.9725438011805185,-0.922092189101786,-0.49687571998125435,0.002895741259778128,0
2,2,300.0,4,6,2,1,1,13000.0,2350.0,1387.0,174,2.7811271970731073,-0.8260346858207879,2.894162864016454,-0.19781549146160007,3
0,0,240.0,3,2,17,0,0,9800.0,2680.0,667.0,125,0.31494605576828416,2.150714698665054,1.4311043155860452,-0.048214712724544695,3
0,0,96.0,3,1,1,1,0,1847.0,600.0,15.0,24,-0.37170277035224125,-1.0064961602435973,-0.7573840616306817,0.03204228214988865,0
0,0,200.0,4,3,10,1,1,4500.0,2400.0,1334.0,58,1.3458679448420519,0.7046944531849497,1.0967830835470183,-0.02280030246333022,5
4,0,54.0,1,2,6,1,1,3500.0,400.0,0.0,45,-1.0094424253067655,0.15834444678709456,-0.45784660018775847,-0.00860614188637229,0
0,0,174.0,3,5,24,1,0,6800.0,1350.0,4565.0,87,1.9175322435700153,3.56704673351602,4.79450325873596,-0.3932763618181096,1
2,2,92.0,3,2,3,1,0,1950.0,300.0,171.0,26,0.15877424923565409,-0.5998757302678688,-0.5711119337510842,-0.001080566284762528,0
2,2,125.0,3,2,2,1,0,1850.0,704.0,384.0,25,0.14761912019760906,-0.796346475191649,-0.3686921008435791,0.005979735913655776,0
4,0,308.0,3,4,18,1,0,8000.0,0.0,478.0,121,1.34243470782994,2.3745433238451708,1.1660898486704268,-0.18120835423981504,5
0,0,375.0,4,5,19,1,0,12750.0,0.0,959.0,192,2.462597629208067,2.5002890377553078,2.719939704548139,-0.3237762342594748,3
0,0,137.0,3,4,2,1,0,2200.0,1300.0,334.0,28,1.1639526432212197,-0.7689885949353128,-0.37108540032657955,0.04013866042434762,0
2,2,70.0,1,1,1,1,0,1100.0,200.0,135.0,15,-1.5733848320087958,-0.8376882179599747,-0.7734112482012243,0.012048609631923576,0
2,2,65.0,2,2,3,1,0,1200.0,220.0,96.0,16,-0.4420667815926232,-0.5154717591260576,-0.7977094366063964,0.0149905006013931,0
0,0,85.0,2,2,13,1,0,4131.0,1470.0,311.0,53,-0.3305154912121731,1.449235690111745,-0.017597718777678368,0.015694013379244642,5
0,0,69.0,2,1,4,1,0,3000.0,525.0,0.0,22,-0.9390784140663835,-0.3326799543304453,-0.8030065585828389,0.03185615490549063,0
2,2,110.0,3,2,2,0,0,1400.0,400.0,150.0,19,0.14761912019760906,-0.796346475191649,-0.6970770793393096,0.016546832249314386,0
3,3,113.0,3,2,4,1,0,2200.0,599.0,100.0,33,0.16992937827369908,-0.40340498534408853,-0.5361256676457177,0.011919410054571712,0
0,0,213.0,4,3,3,1,1,5100.0,440.0,0.0,65,1.2677820415757368,-0.670600761281512,-0.15694387466856963,-0.035220987345787616,5
0,0,140.0,2,2,19,0,0,2700.0,0.0,56.0,41,-0.26358471698390307,2.628060159654426,-0.4634145610132716,-0.030520740943071074,0
2,2,253.0,3,3,4,1,0,2400.0,326.0,251.0,32,0.6780961397855044,-0.3897260452159204,-0.39987534325404334,-0.014894551617399249,0
2,2,490.0,4,4,19,1,0,9000.0,0.0,585.0,148,1.954430867696262,2.4866100976271395,1.6802267677403608,-0.22912674631468405,3
0,0,96.0,4,2,19,1,0,3710.0,0.0,412.0,56,0.9380973446726513,2.4592522173708034,0.12208616267703717,-0.0817428070011799,5
0,0,23.0,1,1,25,1,0,2100.0,393.0,59.0,27,-1.3056617350957156,3.8776096602107506,-0.668850889626667,0.012124233658261018,0
0,0,92.0,3,2,10,1,0,3500.0,990.0,317.0,45,0.23686015250196912,0.7754194841985929,-0.1342746551244293,-0.0008994396884837165,0
1,1,25.0,1,1,2,1,1,1900.0,530.0,350.0,25,-1.5622297029707508,-0.6412174730361945,-0.4039655804340567,-0.0012279205985029134,0
0,0,220.0,3,2,19,1,0,4335.0,0.0,263.0,66,0.33725631384437416,2.5436561885126148,0.12176997187592879,-0.08384260713105597,5
0,0,70.0,3,1,1,1,0,2000.0,1080.0,67.0,26,-0.37170277035224125,-1.0064961602435973,-0.6722682568957729,0.05250039922670305,0
0,0,130.0,3,2,1,0,0,4300.0,1144.0,167.0,55,0.13646399115956406,-0.9928172201154293,-0.134811147457998,0.00595918043527745,0
1,1,120.0,3,2,5,1,1,1800.0,980.0,162.0,24,0.18108450731174408,-0.20693424042030828,-0.6067900634769855,0.04174841043571651,0
0,0,208.0,3,2,5,1,0,7000.0,1749.0,384.0,89,0.18108450731174408,-0.20693424042030828,0.5989059035545016,-0.026338407691491556,5
2,2,214.0,4,3,1,0,0,5600.0,1760.0,798.0,75,1.2454717834996467,-1.0635422511290724,0.80710008660323,-0.03980366262434162,5
1,1,64.0,2,1,6,0,0,3500.0,950.0,125.0,46,-0.9167681559902935,0.060261535517115175,-0.31359051213536876,0.011276577814201652,0
0,0,290.0,4,5,6,1,0,10000.0,4300.0,875.0,127,2.317580951713482,-0.053830646253835046,1.6798176836876306,0.025003936355635942,3
3,3,35.0,1,1,21,1,1,850.0,220.0,9.0,13,-1.3502822512478956,3.0917266805156296,-0.9307861217349552,0.026545601268821686,0
0,0,138.0,2,3,13,1,0,8000.0,1800.0,455.0,102,0.1776512702996323,1.462914630239913,0.8664143778520422,-0.048087033003715134,5
2,2,78.0,2,3,3,1,0,2500.0,407.0,209.0,34,0.06609997991918219,-0.5017928189978894,-0.4118589193294708,-0.009634197592472584,0
2,2,92.0,3,1,2,1,0,1900.0,270.0,81.0,26,-0.36054764131419625,-0.8100254153198171,-0.662271609526861,0.004656388162439839,0
3,3,513.0,3,2,3,1,1,2900.0,350.0,100.0,43,0.15877424923565409,-0.5998757302678688,-0.38705576296264016,-0.016891260594089144,0
4,0,58.0,1,1,1,1,0,1270.0,797.0,64.0,17,-1.5733848320087958,-0.8376882179599747,-0.8120689196557025,0.04945322803885359,0
0,0,51.0,1,1,25,1,1,4650.0,714.0,190.0,59,-1.3056617350957156,3.8776096602107506,-0.05362297614285756,-0.026514958057433938,5
2,2,200.0,4,5,5,0,1,9000.0,1900.0,134.0,120,2.306425822675437,-0.25030139117761524,0.8129688298376944,-0.04172336520863185,5
3,3,115.0,1,1,4,1,1,1600.0,350.0,150.0,24,-1.5399194448946607,-0.24827598318863403,-0.6221595298724902,0.006435147370939398,0
1,1,64.0,2,1,1,1,1,1900.0,2244.0,258.0,25,-0.9725438011805185,-0.922092189101786,-0.4881912354908201,0.10518670711291364,0
4,0,40.0,1,1,2,0,0,1000.0,1300.0,0.0,13,-1.5622297029707508,-0.6412174730361945,-0.9343403082832845,0.08953571863259883,0
1,1,159.0,3,2,12,1,0,1900.0,1350.0,650.0,25,0.2591704105780591,1.1683609740461534,-0.0964024115590673,0.02114458007307644,0
1,1,35.0,1,1,1,1,1,1850.0,0.0,74.0,24,-1.5733848320087958,-0.8376882179599747,-0.7008061476567037,-0.007431792219031981,0
0,0,192.0,3,1,21,0,0,1560.0,0.0,125.0,24,-0.14860018959134114,2.922918738232007,-0.6492363020924405,-0.011662492234610982,0
0,0,250.0,5,5,21,1,0,4500.0,0.0,0.0,68,3.0857489181124342,2.808826556461057,-0.11409891306049258,-0.06491748394854052,5
4,0,43.0,1,1,5,0,0,660.0,323.0,14.0,9,-1.5287643158566158,-0.05180523826485377,-0.9853407555876015,0.037851046849387615,0
2,2,142.0,3,3,21,1,0,2000.0,0.0,114.0,33,0.8677333334322695,2.9502766184883433,-0.5250454230495007,-0.023764060820475427,0
2,2,244.0,4,3,3,1,0,2900.0,600.0,276.0,39,1.2677820415757368,-0.670600761281512,-0.26794481497184364,-0.011299068192925968,0
0,0,200.0,3,2,14,1,1,8000.0,3000.0,667.0,102,0.28148066865414917,1.5613024638937136,1.0869457859081424,0.0034859979862619976,5
4,0,55.0,2,1,4,1,0,700.0,395.0,40.0,9,-0.9390784140663835,-0.3326799543304453,-0.9586804877886783,0.03984378760669039,0
0,0,108.0,4,2,9,1,0,5500.0,1013.0,142.0,70,0.8265460542922013,0.4945447681330014,0.06475973998732329,-0.02120697669724278,5
0,0,120.0,3,1,20,1,0,2200.0,0.0,0.0,34,-0.15975531862938613,2.726447993308227,-0.625284330275072,-0.015753210018877164,0
0,0,44.0,1,1,13,0,1,4300.0,2102.0,477.0,55,-1.4395232835522556,1.519960721125388,0.1835724592412056,0.035455471165292914,5
2,2,50.0,2,1,4,1,0,1140.0,158.0,0.0,16,-0.9390784140663835,-0.3326799543304453,-0.8951004900570473,0.019380931921648373,0
0,0,87.0,2,2,15,1,0,3800.0,722.0,250.0,49,-0.3082052331360831,1.8421771799593052,-0.14326013746353694,-0.01657110849072503,0
0,0,88.0,3,2,11,1,1,5870.0,1350.0,108.0,75,0.24801528154001412,0.9718902291223731,0.10728484325000708,-0.006194265736353627,5
0,0,376.0,3,3,20,1,0,1800.0,0.0,300.0,28,0.8565782043942245,2.753805873564563,-0.412141488817273,-0.031963632358224824,0
3,3,38.0,1,1,8,1,0,1490.0,350.0,46.0,22,-1.4952989287424807,0.5376069965064869,-0.7573912983102767,0.01795447332013952,0
4,0,45.0,1,1,15,1,0,880.0,653.0,38.0,12,-1.4172130254761657,1.9129022109729483,-0.9142732718111665,0.05054095934909946,0
1,1,36.0,1,1,4,0,1,1627.0,1.0,1.0,21,-1.5399194448946607,-0.24827598318863403,-0.8197212690592682,0.0030195727085610604,0
0,0,85.0,2,2,6,0,1,3000.0,850.0,71.0,39,-0.40860139447848814,0.07394047564528326,-0.4739514877005925,0.02011490974466112,0
3,3,58.0,2,2,8,1,0,2470.0,500.0,0.0,37,-0.38629113640239815,0.4668819654928438,-0.5776119686970103,0.008725211756868079,0
0,0,90.0,2,3,20,1,0,2300.0,270.0,3.0,35,0.25573717356594733,2.8382098447063746,-0.6058293511271691,-0.001887201971585519,0
3,3,87.0,2,1,6,1,1,1550.0,300.0,43.0,23,-0.9167681559902935,0.060261535517115175,-0.745646730019541,0.013875685375582512,0
0,0,136.0,3,2,8,0,1,8090.0,1490.0,417.0,103,0.2145498944258791,0.38247799435103247,0.8414326373679291,-0.06424695126087822,5
1,1,124.0,3,2,8,0,1,5400.0,1250.0,250.0,70,0.2145498944258791,0.38247799435103247,0.17518359282673107,-0.01650711076358974,5
4,0,90.0,2,1,20,0,0,1700.0,0.0,105.0,26,-0.7605963494576634,2.8108519644500385,-0.6393900405167842,-0.01289541030279549,0
3,3,270.0,2,3,23,1,0,6500.0,0.0,38.0,116,0.2892025606800823,3.427622079477715,0.6459992079373843,-0.13747815695888885,5
4,0,200.0,4,3,1,1,0,3400.0,1150.0,209.0,44,1.2454717834996467,-1.0635422511290724,-0.25769456701849447,0.01872696051574971,0
3,3,79.0,3,1,10,1,1,1140.0,480.0,500.0,17,-0.27130660900983616,0.7617405440704248,-0.3728252623602729,-0.004984736079003686,0
0,0,40.0,2,1,1,1,0,3300.0,700.0,0.0,42,-0.9725438011805185,-0.922092189101786,-0.5014105362594502,0.013021749851497911,0
0,0,300.0,3,5,23,1,0,6600.0,470.0,634.0,100,1.9063771145319701,3.37057598859224,1.0105144362194547,-0.13669569061225084,5
0,0,44.0,1,1,13,0,1,1900.0,450.0,104.0,25,-1.4395232835522556,1.519960721125388,-0.653125089824081,0.014568354007634262,0
0,0,180.0,3,4,15,1,1,6400.0,1441.0,690.0,82,1.3089693207158049,1.7851310890738301,0.801499176634774,-0.05935148209042389,5
0,0,79.0,3,2,4,0,1,3200.0,660.0,26.0,41,0.16992937827369908,-0.40340498534408853,-0.49036031324361234,0.01000561477364932,0
2,2,50.0,1,1,4,0,1,1850.0,530.0,202.0,25,-1.5399194448946607,-0.24827598318863403,-0.5536192499146637,0.01104940493690282,0
4,0,110.0,3,1,23,1,0,1500.0,0.0,50.0,23,-0.1262899315152511,3.3158602280795675,-0.740109175487374,-0.003994866507887063,0
2,2,60.0,2,1,8,1,0,2100.0,405.0,162.0,28,-0.8944578979142035,0.4532030253646757,-0.5496035334609148,0.002825465370786186,0
1,1,95.0,2,2,5,1,0,1700.0,900.0,141.0,22,-0.41975652351653314,-0.12253026927849697,-0.6585052787431767,0.041771848145455925,0
0,0,145.0,2,2,25,1,0,2975.0,0.0,190.0,45,-0.19665394275563303,3.8068846291971075,-0.26777785887800204,-0.04742073007376846,0
0,0,125.0,3,4,25,1,0,10000.0,0.0,666.0,151,1.420520611096255,3.7498385383116326,1.8072364122143003,-0.2401841175685151,3
1,1,90.0,2,2,4,0,0,2700.0,900.0,105.0,35,-0.4309116525545782,-0.3190010142022772,-0.49945427491237626,0.025960119889228642,0
0,0,28.0,1,1,6,1,1,2500.0,280.0,22.0,32,-1.5176091868185708,0.14466550665892647,-0.6316702960386259,0.001451007974540237,0
4,0,110.0,3,3,22,1,0,3200.0,560.0,88.0,49,0.8788884624703145,3.146747363412124,-0.3079021913032954,-0.012468942810098867,0
2,2,165.0,3,3,22,1,0,3000.0,0.0,192.0,50,0.8788884624703145,3.146747363412124,-0.19058118593216133,-0.05481668016207499,0
0,0,25.0,1,1,9,1,1,1750.0,160.0,0.0,23,-1.4841437997044358,0.7340777414302672,-0.7898461625079266,0.009374141308148776,0
0,0,195.0,4,3,7,1,0,2700.0,1808.0,1067.0,35,1.3124025577279168,0.11528221841360901,0.4779576396612993,-0.0015118302529550764,5
2,2,70.0,3,1,3,1,0,900.0,90.0,1.0,12,-0.34939251227615126,-0.613554670396037,-0.9545779936314261,0.021162972597744013,0
4,0,50.0,1,1,1,0,1,2000.0,640.0,100.0,26,-1.5733848320087958,-0.8376882179599747,-0.6411591673238708,0.024404415019428142,0
0,0,44.0,1,1,6,1,0,2800.0,660.0,110.0,36,-1.5176091868185708,0.14466550665892647,-0.48059607013991107,0.010267443267057927,0
2,2,70.0,2,1,2,1,0,950.0,140.0,32.0,13,-0.9613886721424735,-0.7256214441780058,-0.9079399751095519,0.02002700716533628,0
1,1,50.0,1,1,1,1,1,750.0,250.0,0.0,10,-1.5733848320087958,-0.8376882179599747,-0.9848372123969757,0.03335920631624298,0
2,2,40.0,2,2,2,0,0,900.0,210.0,0.0,12,-0.4532219106306682,-0.7119425040498377,-0.9549729032479072,0.028161874527052596,0
0,0,323.0,3,5,26,1,0,10000.0,0.0,985.0,151,1.9398425016461052,3.9599882233635806,2.1298007403515546,-0.26664673139145045,3
1,1,140.0,3,2,7,1,1,7400.0,2320.0,543.0,96,0.2033947653878341,0.1860072494272522,0.8678589260924366,-0.0167419122787667,5
1,1,102.0,3,2,4,1,0,5000.0,1600.0,38.0,65,0.16992937827369908,-0.40340498534408853,-0.11256206687174479,0.02848088096283709,5
0,0,170.0,3,2,14,0,0,4500.0,1050.0,263.0,58,0.28148066865414917,1.5613024638937136,0.006883358655491313,-0.011760006190397253,5
2,2,250.0,4,2,26,1,1,3500.0,600.0,0.0,47,1.0161832479389665,3.834547431837265,-0.4267497633867789,2.842037852195814e-05,0
0,0,44.0,1,1,1,0,0,1200.0,0.0,30.0,16,-1.5733848320087958,-0.8376882179599747,-0.8655767008214593,0.007786287934721671,0
1,1,125.0,4,4,8,1,0,6130.0,1600.0,217.0,79,1.831724448277767,0.3254319034655574,0.2789260922951039,-0.006612159337389803,5
0,0,80.0,3,1,8,1,1,2500.0,703.0,87.0,32,-0.2936168670859262,0.3687990542228644,-0.563771692293758,0.02043765259755784,0
0,0,150.0,3,2,24,1,0,9670.0,0.0,55.0,146,0.3930319590345992,3.526009913131516,1.1142351128246109,-0.18226863200005933,3
0,0,270.0,4,4,24,1,1,8840.0,0.0,667.0,133,2.0102065128864868,3.4689638222460406,1.5376200118372538,-0.21423892744919487,3
0,0,53.0,1,1,6,0,1,3500.0,0.0,0.0,45,-1.5176091868185708,0.14466550665892647,-0.4599008129409434,-0.03165929864318002,0
0,0,486.0,8,4,27,1,0,25000.0,0.0,2200.0,376,4.447036023313731,3.7207601724501367,6.741221145655484,-0.6927887504147813,3
2,2,200.0,3,1,28,1,0,3800.0,0.0,361.0,63,-0.07051428632502607,4.298213952698469,0.17576037359812854,-0.08763416338288453,5
0,0,218.0,3,3,9,1,1,15000.0,1850.0,809.0,191,0.7338717849757295,0.5926276794029808,2.5627295569539457,-0.20326614086254602,3
0,0,50.0,1,1,29,1,0,1750.0,0.0,0.0,27,-1.2610412189435356,4.663492639905871,-0.7305283867604266,-0.005631153621593528,0
3,3,112.0,2,2,10,1,0,3153.0,1100.0,100.0,47,-0.3639808783263081,0.8598234553404042,-0.32306465320164424,0.02054937609790612,0
4,0,300.0,4,5,32,1,0,4000.0,0.0,362.0,61,2.6076143067026525,5.054408721764451,0.14670181661617804,-0.08482510217164117,5
2,2,75.0,2,1,3,1,0,1500.0,0.0,63.0,25,-0.9502335431044285,-0.5291506992542256,-0.6968941903113121,-0.007965296350857977,0
0,0,700.0,3,3,1,1,1,13500.0,1200.0,1210.0,203,0.6446307526713694,-0.9791382799872611,3.1452903941933927,-0.29134453308218444,3
0,0,250.0,2,2,1,1,0,4800.0,0.0,534.0,73,-0.4643770396687132,-0.908413248973618,0.501042031261584,-0.11644544204249468,5
4,0,50.0,1,1,1,1,0,940.0,0.0,50.0,15,-1.5733848320087958,-0.8376882179599747,-0.8603880971849222,0.0075731979461513815,0
1,1,91.0,2,2,14,1,1,9800.0,5197.0,620.0,127,-0.3193603621741281,1.6457064350355248,1.4265750279653318,0.09785414046067226,3
1,1,83.0,2,1,4,1,0,2330.0,850.0,74.0,31,-0.9390784140663835,-0.3326799543304453,-0.591196889070831,0.0314341094919008,0
0,0,335.0,4,6,2,1,1,4500.0,3500.0,0.0,58,2.7811271970731073,-0.8260346858207879,-0.2464732035920589,0.15125771824107512,0
0,0,520.0,4,4,1,1,1,12000.0,0.0,1688.0,181,1.753638545011452,-1.0498633110009044,3.291701626750243,-0.36834426938727177,3
0,0,235.0,3,2,5,1,1,7200.0,3650.0,626.0,92,0.18108450731174408,-0.20693424042030828,0.8984771183702351,0.05880860927653904,5
0,0,50.0,1,1,3,1,0,1500.0,400.0,59.0,20,-1.5510745739327056,-0.4447467281124143,-0.7740589973888408,0.022649720298788784,0
0,0,280.0,5,5,13,1,0,10000.0,3100.0,1167.0,127,2.9965078858080743,1.2370605970708153,1.9689176906195434,-0.06837836537653368,3
0,0,70.0,2,2,1,1,0,2100.0,0.0,9.0,27,-0.4643770396687132,-0.908413248973618,-0.7214278257784978,-0.006377747741989822,0
0,0,139.0,3,2,7,1,0,8000.0,1250.0,103.0,102,0.2033947653878341,0.1860072494272522,0.507656783578753,-0.05058499794660402,5
2,2,325.0,4,3,1,1,0,9000.0,0.0,236.0,148,1.2454717834996467,-1.0635422511290724,1.3273272363300106,-0.2001754854237611,3
0,0,60.0,2,1,6,1,0,1100.0,1064.0,0.0,14,-0.9167681559902935,0.060261535517115175,-0.9205174285954703,0.07448834808932749,0
3,3,238.0,4,3,5,1,1,4250.0,1200.0,300.0,63,1.2900922996518267,-0.2776592714339514,0.120241431869055,-0.013414444074219814,5
0,0,50.0,1,1,1,0,0,1093.0,0.0,0.0,17,-1.5733848320087958,-0.8376882179599747,-0.8808770388823618,0.00882892694595452,0
0,0,300.0,3,6,1,0,0,5000.0,0.0,1000.0,76,2.169131037206785,-0.9381014596027569,1.0173534510735893,-0.15944045066883392,5
0,0,160.0,3,3,1,1,0,8000.0,0.0,0.0,121,0.6446307526713694,-0.9791382799872611,0.6827489431857635,-0.14155591095654518,5
2,2,400.0,5,5,1,1,0,7900.0,0.0,513.0,130,2.862646337351534,-1.1205883420145475,1.336794706065447,-0.1971258483299272,3
1,1,62.0,2,1,3,1,0,1200.0,605.0,197.0,16,-0.9502335431044285,-0.5291506992542256,-0.6936037391453658,0.02880071885092878,0
0,0,300.0,4,5,1,1,0,4200.0,0.0,250.0,64,2.261805306523257,-1.0361843708727363,0.07855498669986681,-0.07987217728808503,5
2,2,155.0,1,4,4,0,0,2790.0,1117000.0,64.0,38,-0.015419160359244751,-0.2072391628041298,5.235959344158784,64.34909388739463,2
0,0,300.0,3,2,1,1,1,3700.0,0.0,130.0,56,0.13646399115956406,-0.9928172201154293,-0.16306474809006535,-0.058349524562096015,0
0,0,37.0,1,1,12,1,1,3700.0,399.0,0.0,47,-1.4506784125903007,1.323489976201608,-0.42778200529525434,-0.01155579089177392,0
0,0,35.0,1,1,16,0,1,1500.0,2000.0,309.0,20,-1.4060578964381207,2.1093729558967285,-0.5130487857669672,0.09412362175945595,0
0,0,50.0,1,1,1,1,0,1550.0,325.0,25.0,20,-1.5733848320087958,-0.8376882179599747,-0.8088240593229051,0.02114772008394,0
0,0,64.0,2,1,10,0,1,4000.0,2530.0,342.0,51,-0.8721476398381135,0.8461445152122361,-0.010877408690592567,0.07710529292804083,5
4,0,87.0,3,2,9,1,0,1800.0,743.0,109.0,23,0.22570502346392413,0.5789487392748126,-0.6766342421945774,0.03393203293417424,0
0,0,250.0,3,4,1,1,0,3480.0,300.0,360.0,53,1.1527975141831748,-0.965459339859093,0.02594120759864563,-0.05580126034546445,5
0,0,76.0,3,3,1,1,0,2662.0,900.0,284.0,34,0.6446307526713694,-0.9791382799872611,-0.3334890939284302,0.012557200440323815,0
3,3,163.0,3,4,3,1,1,8000.0,1916.0,217.0,117,1.1751077722592649,-0.5725178500115327,0.8518737984334737,-0.0433484716561943,5
0,0,75.0,2,1,5,1,1,4000.0,500.0,0.0,51,-0.9279232850283385,-0.13620920940666506,-0.3671238557263011,-0.01151890103769919,0
4,0,89.0,3,2,7,1,0,1800.0,860.0,70.0,23,0.2033947653878341,0.1860072494272522,-0.7154691492192955,0.04391032247392444,0
0,0,93.0,3,3,5,1,1,4200.0,1203.0,267.0,54,0.6892512688235494,-0.1932553002921402,-0.04842567204544335,0.0025100388870359005,5
0,0,420.0,3,6,1,0,0,6500.0,0.0,0.0,98,2.169131037206785,-0.9381014596027569,0.3369470433053128,-0.10829772565118466,5
